name,sector,founded,amount_raised,headquarters,founders,country
Xigma Games,Media & Entertainment,2015.0,,Bengaluru,"Himanshu Manwani,Govardhan Gosavi",India
Ximkart,Ecommerce,2021.0,$2.40 Mn+,Bengaluru,"Sharan Urubail,Ankush Mittal,Sharan Urubail,Ankush Mittal",India
Xindus,Logistics,2022.0,,Gurugram,"Saurabh Goyal, Madan Mohan K N, Saptarshi Datta, Jaikaar Singh",India
Xolopak,Clean Tech,2014.0,,Pune,Shashank Mishra,India
Xpand,Ecommerce,2021.0,$1.50 Mn+,Noida,"Sanjay Kaul,Sanjay Panigrahi, Sankalp Potbahre, Pradeep Kaul,Nidhi Singh",India
Xpedize,Fintech,2017.0,,Gurugram,"Deepak Gugnani, Gopikrishnan R., Regan Mithani",India
Xplorabox,Edtech,2015.0,,Noida,"Dhirendra Meena, Rishabh Gupta, Rishi Das Agarwal",India
Xponents,Fintech,2021.0,$1.56 Mn+,Gurugram,"Deepak Nagpal, Ratish Pandey, Sarth Jain, Saumya Sarth Jain",India
Xpressbees,Logistics,2015.0,$630.37 Mn+,Pune,Amitava Saha,India
Xpresslane.in,Enterprise Tech,2019.0,$403.07K+,Bengaluru,Ashwin Koorakula,India
Xtended Space,Logistics,2022.0,,Noida,,India
Xume,Consumer Services,2018.0,,Mumbai,Akshaye Jalan,India
YAAP,Media & Entertainment,2016.0,$5.00 Mn+,Mumbai,Manan Kapur,India
YNOS Venture Engine,Enterprise Tech,2017.0,$442.89K+,Chennai,Thillai Rajan,India
YOLO,Enterprise Tech,2022.0,,Greater Noida,Shivansh Agarwal,India
YOUKRAFT,Ecommerce,2020.0,$10.00 Mn+,Bengaluru,"Rajib Saha,Rajib Saha",India
YPay,Fintech,2017.0,$400.00K+,Noida,Dr Navneet Gupta,India
Yaantra,,2013.0,$11.10 Mn+,New Delhi,"Ankit Saraf, Anmol Gupta, Jayant Jha",India
Yali Aerospace,Advanced Hardware & Technology,2022.0,,Thanjavur,Dinesh Baluraj,India
Yalo,Enterprise Tech,2015.0,$93.00 Mn+,Mumbai,"Javier Mata, Renato Barrios",India
Yangpoo Executive Education,Edtech,2016.0,$500.00K+,Mumbai,Samir Karkhanis,India
YantraLive,Ecommerce,2018.0,$1.00 Mn+,Bengaluru,"Ravi Anand Rao,Sumit Bhosale,Umesh Sangurmath,Ravi Anand Rao,Sumit Bhosale,Umesh Sangurmath",India
Yapan Bio,Health Tech,2019.0,$13.57 Mn+,Hyderabad,"Atin Tomar, Nirav Desai",India
YardErp,Enterprise Tech,2018.0,,New Delhi,Ashutosh Mohapatra,India
Yatharth Super Speciality Hospitals,Health Tech,2010.0,$14.52 Mn+,Greater Noida,Dr Ajay Kumar Tyagi,India
Yatra,Travel Tech,2006.0,$151.56 Mn+,Gurugram,"Dhruv Shringi, Manish Amin, Sabina Chopra",India
YatraGenie,Travel Tech,2016.0,,Bengaluru,Renil Komitla,India
Ycook,Ecommerce,2013.0,$5.00 Mn+,Bengaluru,"Gayathri Swahar, Janardhan Swahar, Vijay Reddy",India
Yearbook Canvas,Ecommerce,2018.0,$150.00K+,Bengaluru,"Abhinav Madavi, Devesh Rakhecha, Suraj Goyal, Surashree Rahane, Sushil Sharma",India
Yellow,Consumer Services,2022.0,,Bengaluru,"Niranjan Vemulkar,Nikhil Varghese,Niranjan Salimath",India
Yellow Metal,Fintech,2020.0,$9.02 Mn+,Bengaluru,"Nikhil Boggaram,Rahul Boggaram",India
Yelo,Media & Entertainment,2014.0,,Bengaluru,"Khushboo Maheshwari, Prasun Jain",India
Yenmo,Fintech,2022.0,$500.00K+,Bengaluru,"Ashutosh Purohit, Aryan Agarwal",India
Yepme,Ecommerce,2008.0,$76.00 Mn+,Gurugram,"Anand Jadhav, Sandeep Sharma, Vivek Gaur",India
Yes Madam,Consumer Services,2016.0,,Noida,"Aditya Arya, Mayank Arya",India
Yes!poho,Ecommerce,2017.0,,Visakhapatnam,Raghuram Kuchibhatla,India
Yethi,Enterprise Services,2013.0,,Bengaluru,"Narasimhan Rajagopalan, Srirang Srikantha",India
Yexponent,Enterprise Services,2022.0,,Hyderabad,,India
Yipeedo,Media & Entertainment,2013.0,,Bengaluru,Shalini Nautiyal,India
Yira,Health Tech,2022.0,,Hyderabad,"Madhu Vasepalli, Sambangi Manoranjani, Syam Maradani",India
Yira.ai,Health Tech,2022.0,,Hyderabad,,India
Ykrita Life Sciences,Health Tech,2020.0,$1.20 Mn+,Bengaluru,"Kalidevapura Polareddy Jagannatha Reddy,Mahesh Srisailappa Gopasetty,Shivkumar Janardhanan,Kalidevapura Polareddy Jagannatha Reddy,Mahesh Srisailappa Gopasetty,Shivkumar Janardhanan",India
Yobee,Fintech,2020.0,,Mumbai,"Chella Ram, Salil Mathur",India
Yodacart,Enterprise Tech,2021.0,$225.00K+,Mumbai,"Vikas Sharma,Rama Shankar Yadav,Vikas Sharma,Rama Shankar Yadav",India
Yodda,Health Tech,2021.0,,Pune,Tarun Sharma,India
Yofloor,Real Estate Tech,2015.0,,Bengaluru,Archit Rathi,India
Yogabars,Ecommerce,2014.0,$33.01 Mn+,Bengaluru,"Anindita Sampath, Suhasini Sampath",India
Yogic Secrets,Ecommerce,2018.0,,Gurugram,Anil Khandelwal,India
Yoho,Ecommerce,2020.0,$5.68 Mn+,New Delhi,"Prateek Singhal,Ahmad Hushsham",India
Yojak,Real Estate Tech,2019.0,$3.80 Mn+,Gurugram,"Anuj Jain, Rachit Garg",India
YoloHealth,Health Tech,2015.0,,Mumbai,"Arpit Mishra, Shreyans Gandhi",India
Yolobus,Travel Tech,2019.0,$4.90 Mn+,Gurugram,"Danish Chopra, Mukul Shah, Shailesh Gupta",India
Yoro,Media & Entertainment,2017.0,,Udaipur,"Dhruv Bhanawat, Kapil Mehta, Nitesh Yadav",India
Yostra,Health Tech,2014.0,$735.41K+,Bengaluru,"Maruthy K N, Ram Mohan Rao, Sanjay Sharma, Vinayak Nandalike",India
Yottaasys,Enterprise Tech,2018.0,,Bengaluru,"Arun Pandey, Dinesh Krishnan",India
Yotuh Energy,Logistics,2022.0,$182.41K+,New Delhi,"Dharmik Bapodara, Shaivee Malik, Vivek Mahindrakar",India
YouTellMe,Ecommerce,2014.0,$100.00K+,Mumbai,Shailendra Dave,India
YouVah,Edtech,2021.0,$210.00K+,Indore,"Chetan Jachpure,Raghav Parsai,Rohit Jain",India
Your-Space,Real Estate Tech,2016.0,$10.60 Mn+,New Delhi,"Nidhi Kumra, Shubha Lal",India
YourBus,Enterprise Tech,2011.0,,Bengaluru,"Mallipeddi Rajesh,Satya Padmanabham D",India
YourDOST,Health Tech,2014.0,$1.60 Mn+,Bengaluru,"Prakhar Verma, Puneet Manuja, Richa Singh, Satyajeet Nandekar",India
YourGuy,Logistics,2014.0,,Mumbai,Alay Jhaveri,India
YourOwnROOM,Real Estate Tech,2016.0,$2.05 Mn+,Bengaluru,"Prabhat kumar Tiwary, Rewat Laxman, Sachin Joshi",India
YourQuote,Media & Entertainment,2016.0,$1.00 Mn+,Bengaluru,"Ashish Singh, Harsh Snehanshu",India
YourShell,Real Estate Tech,2016.0,,New Delhi,"Gaurav Verma, Shaifali Jain, Sunny Garg, Vartika Sharma, Vishesh Khunger",India
Youth4work,Edtech,2012.0,$500.00K+,New Delhi,Rachit Jain,India
YouthKiAwaaz,Media & Entertainment,2008.0,$600.00K+,New Delhi,Anshul Tewari,India
Yu Foodlabs,Ecommerce,2020.0,$12.37 Mn+,Gurugram,"Bharat Bhalla, Varun Kapur",India
Yubi,Fintech,2020.0,$227.00 Mn+,Chennai,Gaurav Kumar,India
Yufta,Ecommerce,2017.0,,Jaipur,"Ravi Khandelwal, Vandana Gupta",India
Yulu,Travel Tech,2017.0,$129.15 Mn+,Bengaluru,"Amit Gupta, Anuj Tewari, Hemant Gupta, Naveen Dachuri, RK Misra",India
Yumigo,Travel Tech,2009.0,$300.00K+,Gurugram,"Pratyush Kukreja, Rishabh Sood",India
Yumist,Foodtech,2014.0,$3.00 Mn+,Gurugram,"Abhimanyu Maheshwari, Alok Jain",India
Yumlane,Foodtech,2016.0,$6.81 Mn+,Mumbai,"Hitesh Ahuja, Rahul Kumar, Rueben Ghosh",India
Yummy Plate,Foodtech,2022.0,$2.00 Mn+,Bengaluru,Bala Hariharan,India
Yuva Pay,Fintech,2016.0,,Manipal,Prashanth B.,India
Z2P,Fintech,2017.0,,Mumbai,Rajat Yadav,India
ZALON,Ecommerce,2022.0,$161.32K+,Gurugram,"Aayuush Ahuja, Sunil Khatri",India
ZAMROO,Ecommerce,2018.0,,New Delhi,Rakesh Kapoor,India
ZET,Fintech,2019.0,$5.00 Mn+,Bengaluru,"Manish Shara, Yash Desai",India
ZEVO,Logistics,2022.0,$2.00 Mn+,New Delhi,"Dhruv Bhatia,Aditya Singh Ratnu",India
ZFunds,Fintech,2019.0,$3.00 Mn+,Gurugram,Manish Kothari,India
ZULU Defence Systems,Advanced Hardware & Technology,2023.0,$750.00K+,Bengaluru,"Nagendran Kandasamy, Rajagopal Sethauram",India
Zaara Biotech,Health Tech,2016.0,$10.00 Mn+,Thrissur,Najeeb Bin Haneef,India
Zafo Technologies,Enterprise Services,2023.0,$149.77K+,Bengaluru,"Prasoon Sudhakaran, Abanish S Vijay",India
Zaggle,Fintech,2011.0,$45.44 Mn+,Hyderabad,Raj P Narayanam,India
Zakoopi,,2014.0,$350.00K+,New Delhi,"Samik Sarkar, Shashank Agnihotri",India
Zama Organics,Ecommerce,2018.0,,Mumbai,"Shriya Naheta,Shriya Naheta",India
Zapdel,Foodtech,2013.0,$150.00K+,Vadodara,"Abhiudaya Parihar, Arunabh Parihar",India
Zapkey,Real Estate Tech,2020.0,$2.00 Mn+,Mumbai,"Raja Seetharaman,Sandeep Reddy,Shubhankar Dongre",India
Zapluk,Consumer Services,2015.0,,Hyderabad,"Chakradhar Dandu, Lavanya Hariharan, Mahesh Gogineni, Manan Maheshwari",India
Zappfresh,Ecommerce,2015.0,$9.36 Mn+,Gurugram,"Deepanshu Manchanda, Shruti Gochhwal",India
Zappka,Enterprise Tech,2015.0,$100.00K+,Gurugram,"Arvind Pal Singh, Rajan Gupta",India
Zappyhire,Enterprise Tech,2018.0,$489.00K+,Kochi,"Deepu Xavier, Jyothis KS",India
Zapr,Enterprise Tech,2012.0,$8.00 Mn+,Bengaluru,"Deepak Baid, Sajo Mathews, Sandipan Mondal",India
Zapyle,Ecommerce,2015.0,$1.19 Mn+,Bengaluru,Rashi Menda,India
Zauba Technologies,Enterprise Services,2014.0,,Bengaluru,Mansoor Ahmed,India
Zave,Fintech,2023.0,,Bengaluru,,India
Zealopia Technologies,Health Tech,2023.0,,Jalgoan,Ajinkya Bhasme,India
Zebi,Enterprise Tech,2015.0,$1.00 Mn+,Visakhapatnam,"Babu Munagala, Pruthvi Rao, Sudheer Kuppam",India
Zebpay,Fintech,2014.0,$1.00 Mn+,Ahmedabad,"Mahin Gupta,Sandeep Goenka",India
Zebroads,Logistics,2012.0,$75.00K+,Thrissur,Chander Shekhar Vema,India
Zebu,Advanced Hardware & Technology,2021.0,$1.00 Mn+,Hyderabad,Santosh Balajee Banisetty,India
Zeelab Pharmacy,Health Tech,2018.0,$2.40 Mn+,New Delhi,Rohit Mukul,India
Zeleno,Clean Tech,2016.0,,New Delhi,"Nimish Gupta, Prateek Mittal, Rishabh Agarwal",India
Zeliot,Enterprise Tech,2018.0,,Bengaluru,"Anup Naik, Sudeep Nayak, Sugam Sharma",India
Zemé Fresh,Ecommerce,2021.0,,Mumbai,Prerna Bhutani,India
ZenOncoIO,Health Tech,2019.0,$1.40 Mn+,Bengaluru,"Dimple Parmar, Kishan Shah",India
ZenParent,Media & Entertainment,2015.0,$500.00K+,Bengaluru,Supriya Hiremagalur,India
ZenRadius,Enterprise Tech,2015.0,,Bengaluru,"Alok Yadav, Arpit Kumar",India
ZenStatement,Fintech,2023.0,$1.62 Mn+,Bengaluru,"Sourabh Nolkha, Ankit Narsaria",India
Zenatix,Advanced Hardware & Technology,2014.0,$1.40 Mn+,Gurugram,"Amarjeet Singh, Rahul Bhalla, Vishal Bansal",India
Zenduty,Enterprise Tech,2019.0,$1.90 Mn+,Bengaluru,"Ankur Rawal, Vishwa Krishnakumar",India
Zenoti,Enterprise Tech,2010.0,$331.00 Mn+,Hyderabad,"Dheeraj Koneru,Sudheer Koneru",India
Zenpay Solutions,Fintech,2019.0,,New Delhi,Manoj Mishra,India
Zentron Labs,Enterprise Tech,2012.0,,Bengaluru,"Krishnan Ramabadran, Ramgopal Vallath",India
Zenwork,Fintech,2011.0,$163.00 Mn+,Hyderabad,"REKHA SINGH, SANJEEV SINGH",India
Zeotap,Enterprise Tech,2014.0,$92.20 Mn+,Bengaluru,"Daniel Heer, Oliver Kanders, Projjol Banerjea, Stephan Schwebe",India
Zepo,Enterprise Tech,2011.0,$501.17K+,Mumbai,Nitin Purswani,India
Zepper,Consumer Services,2014.0,,Bengaluru,"Akash Goel, Danish Arif, Zia Arif",India
Zeppery,Consumer Services,2015.0,$77.00K+,Noida,"Lalit Vijay, Utkarsh Srivastava",India
Zepto,Consumer Services,2021.0,$1.95 Bn+,Bengaluru,"Aadit Palicha, Kaivalya V.",India
Zero Cow Factory,Agritech,2020.0,$4.00 Mn+,Surat,"Parini Kapadia, Sohil Kapadia",India
ZeroInfy,Edtech,2015.0,,Kolkata,"Abhishek Bajaj, Aditya Bajaj, Gaurav Agarwal, Rohit Bajaj",India
Zeron,Enterprise Tech,2020.0,$650.00K+,Mumbai,"Sanket Sarkar, Santosh Kumar Jha, Snehanjan Chatterjee, Swarnali Singha",India
Zerone,Enterprise Tech,2009.0,$1.30 Mn+,Gurugram,Jaijit Bhattacharya,India
Zerund Bricks,Ecommerce,2018.0,$979.30K+,Guwahati,"David Gogoi, Mousum Talukdar, Rupam Choudhury",India
ZestIoT,Enterprise Tech,2016.0,$6.50 Mn+,Hyderabad,Amit Sukhija,India
ZestMoney,Fintech,2015.0,$120.10 Mn+,Bengaluru,"Ashish Anantharaman, Lizzie Chapman, Priya Sharma",India
Zesty Kitchen,Consumer Services,2018.0,$422.08K+,Chanditala,"Aditya Singh, Sambit Sathapathy",India
Zeta,Fintech,2015.0,$390.00 Mn+,Bengaluru,"Bhavin Turakhia, Ramki Gaddipati",India
Zetwerk,Enterprise Tech,2018.0,$863.82 Mn+,Bengaluru,"Amrit Acharya, Rahul Sharma, Srinath Ramakkrushnan, Vishal Chaudhary",India
Zevi,Enterprise Tech,2020.0,$850.00K+,Bengaluru,"Anshul Basia, Shyam Nallasenapathy",India
ZiPi,Enterprise Tech,2016.0,,Indore,"Pranav Singhi, Siddharth Ray, Sukrat Ray, Sumay Dubey, Varun Singh Bothiyal",India
Ziffy Homes,Real Estate Tech,2015.0,$433.68K+,Gurugram,"Salil Agarwal, Sanchal Ranjan, Saurabh Kumar",India
ZiffyHealth,Health Tech,2018.0,$260.00K+,Pune,Kasturi Jha,India
Zimyo,Enterprise Tech,2018.0,$3.74 Mn+,Gurugram,"Ajay Kadyan, Kumar Mayank",India
Zinc,Fintech,2024.0,$25.50 Mn+,Bengaluru,Prashanth Ranganathan,India
Zing,Foodtech,2022.0,$154.37K+,Bengaluru,"Golam Wahid Kaderi, Saswata Mitra Majumdar, Sayudh Mukherjee",India
ZingHR,Enterprise Tech,2014.0,$10.00 Mn+,Mumbai,"Prasad Rajappan, Ravi S Bajaj, Venkat Balan, Vivek Tikoo",India
Zingavita,Ecommerce,2022.0,$1.62 Mn+,Gurugram,"Rohit Anand, Sachin Goel",India
Zingbus,Travel Tech,2019.0,$15.13 Mn+,Gurugram,"Mratunjay Beniwal, Prashant Kumar, Ravi Kumar Verma",India
Zini,Health Tech,2017.0,$34.10K+,New Delhi,Rohit Sharma,India
Zinier,Enterprise Tech,2017.0,$120.00 Mn+,Bengaluru,"Andrew Wolf, Arka Dhar",India
Zinikus,Advanced Hardware & Technology,2022.0,,Faridabad,,India
Zintlr,Enterprise Tech,2022.0,$894.66K+,Bengaluru,"Ujwal K, Pranay Khariwal, Ravi Jain",India
ZipGo,Travel Tech,2015.0,$58.03 Mn+,Gurugram,"Gaurav Agarwal, Jitender Sharma, Neeraj Paliwal, Pritesh Gupta",India
ZipLoan,Fintech,2016.0,$20.88 Mn+,New Delhi,"KSHITIJ Puri, Shalabh Singhal",India
Zipdial,Enterprise Tech,2010.0,,Bengaluru,"Amiya Pathak, Sanjay Swamy, Valerie Wagoner",India
Zipgrid,Enterprise Tech,2013.0,$1.70 Mn+,Mumbai,"Jaydip Popat, Kunal Gupta",India
ZippMat,Real Estate Tech,2021.0,$10.00 Mn+,Bengaluru,"Abhijeet Kudva, Chetan Shet, Nandeesh Hasbi",India
ZippServ,Real Estate Tech,2015.0,$826.22K+,Bengaluru,"Debashish Hota, Sudeep Anandapuram",India
Zippee,Logistics,2021.0,$3.21 Mn+,New Delhi,Madhav Kasturia,India
Zippr,AI,2013.0,$6.98 Mn+,Hyderabad,"Niranjan Seelam, Parikshith Reddy",India
Ziptrax CleanTech,Clean Tech,2016.0,,New Delhi,"Ms Sonu (Sonia) Singh, Rohan Singh Bais",India
Ziptrrip,Travel Tech,2019.0,$238.53K+,Mumbai,"Rishabh Agarwal, Shan Prabhakaran",India
Zircle,Clean Tech,2023.0,$149.77K+,Gurugram,Selna Saji,India
Zivame,Ecommerce,2011.0,$58.60 Mn+,Bengaluru,"Kapil Karekar, Richa Kar",India
Zivia IVF,Health Tech,2021.0,,Mumbai,Nayana Patel,India
Zivov,Health Tech,2021.0,,Gurugram,Aryan Chauhan,India
Zlade,Ecommerce,2015.0,$1.64 Mn+,Pune,"Mihir Vaidya,Suraj Chaudhari,Harish A",India
Zmotion,Advanced Hardware & Technology,2018.0,,Bengaluru,"Shruthi Dixit, Mrutyunjay Hegde",India
Zo Rooms,Travel Tech,2014.0,$45.00 Mn+,New Delhi,"Abhishek Bhutra, Akhil Malik, Chetan Chauhan, Dharamveer Chauhan, Paavan Nanda, Siddharth Janghu, Tarun Tiwari",India
Zoapi,Enterprise Tech,2019.0,,Bengaluru,"Prashanth Ns, Vinay Mangalore Krishnamurthy",India
ZobHunger,Enterprise Tech,2020.0,,Ghazipur,"Sachin Kr Sahu, Shailesh Kumar Sahu",India
Zobaze,Fintech,2015.0,,Hyderabad,Karthik Sutrave,India
Zocalo,Real Estate Tech,2014.0,,Gurugram,Uday Lakkar,India
Zocket,Enterprise Tech,2021.0,$3.00 Mn+,Bengaluru,"Karthik Venkateswaran,Mukund Srivathsan,Nandha Kumar Ravi,Sundar Natesan,Karthik Venkateswaran,Mukund Srivathsan,Nandha Kumar Ravi,Sundar Natesan",India
Zoconut,Enterprise Tech,2018.0,,New Delhi,"Balkeerat Singh, Manya Madan, Paras Garg",India
Zoctr,Health Tech,2013.0,$1.00 Mn+,Mumbai,Nidhi Saxena,India
Zoff,Ecommerce,2018.0,$4.82 Mn+,Raipur,"Akash Agrawal, Ashish Agrawal",India
Zohraa,Ecommerce,2012.0,,Thane,Sanjeev Jain,India
Zoivane Pets,Ecommerce,2019.0,$706.78K+,Surat,"Kshitij Singhal, Nishma Singhal",India
Zoko,Enterprise Tech,2020.0,$1.40 Mn+,Bengaluru,Arjun V.,India
Zolo,Consumer Services,2015.0,,Noida,"Manish Tahiliani, Satayu Basu",India
ZoloStays,Real Estate Tech,2015.0,$98.00 Mn+,Bengaluru,"Akhil Sikri, Isha Choudhry, Nikhil Sikri, Sneha Choudhry",India
Zolve,Fintech,2020.0,$155.00 Mn+,Bengaluru,Raghunandan G,India
Zomato,Foodtech,2008.0,$4.59 Bn+,Gurugram,"Deepinder Goyal, Pankaj Chaddah,Gaurav Gupta,Gunjan Patidar",India
Zomoz,Foodtech,2015.0,$2.01 Mn+,Hyderabad,Shouvik Dhar,India
Zonka Feedback,Enterprise Tech,2014.0,,Gurugram,"Rajiv Mehta, Sonika Mehta",India
Zoojoo.be,Health Tech,2012.0,$1.00 Mn+,Bengaluru,"Avinash Saurabh, Avinash Saurabh",India
ZoomCar,Travel Tech,2012.0,$256.47 Mn+,Bengaluru,"David Back, Greg Moran",India
ZoomIn,Ecommerce,2007.0,$94.60 Mn+,Mumbai,"Arun Benty, Ketan Sanghvi, Phiroze Havaldar, Rohit Regonayak, Sunny Rao",India
Zoomo,Ecommerce,2014.0,$6.00 Mn+,Bengaluru,"Arnav Kumar, Himangshu Hazarika",India
Zoomtail Technologies,Ecommerce,2018.0,,Bengaluru,"Swadesh Srivastava, Varun Jain",India
Zooty,Enterprise Tech,2010.0,$2.40 Mn+,Mumbai,"Anshuman Pandey, Keerthi Chennupati, Pushkar Soni, Shantanu Jha",India
ZopHop,Travel Tech,2014.0,$450.00K+,Mumbai,"Mohit Dubey, Vinayak Bhavnani",India
ZopNow,Consumer Services,2011.0,$10.00 Mn+,Bengaluru,"Bal Krishn Birla, Mukesh Singh",India
Zoplar,Health Tech,2022.0,$3.40 Mn+,Gurugram,"Amit Sah, Umesh Sharma",India
Zopper,Fintech,2011.0,$125.00 Mn+,Noida,"Mayank Gupta, Neeraj Jain, Surjendu Kuila",India
Zorgers- We The Carers,Health Tech,2013.0,,Mohali,"Varun Gupta, Anil Kumar, Vinay Aggarwal",India
Zostel,Travel Tech,2013.0,$1.00 Mn+,Gurugram,"Akhil Malik, Dharamveer Chauhan, Paavan Nanda, Siddharth Janghu, Tarun Tiwari",India
ZotaLabs,Edtech,2019.0,$125.00K+,Pune,"Nausherwan Shah, Wasim Khan",India
Zouk,Ecommerce,2016.0,$14.58 Mn+,Mumbai,"Disha Singh, Pradeep Krishnakumar",India
Zoutons,Ecommerce,2015.0,,Gurugram,"Nishit Kumar, Sahil Chalana",India
Zovi,Ecommerce,2010.0,$25.50 Mn+,Bengaluru,"Kavindra Mishra, Satish Mani",India
ZuAI,Edtech,2021.0,$485.47K+,Bengaluru,"Arpit Jain,Anubhav Mishra",India
Zumbl,Media & Entertainment,2012.0,$20.00K+,Gurugram,"Abhishek Gupta, Saurabh Kumar",India
ZunRoof,Clean Tech,2016.0,$6.74 Mn+,Gurugram,"Kartik Marwah, Pranesh Chaudhary, Sushant Sachan",India
Zupee,Media & Entertainment,2018.0,$121.00 Mn+,Gurugram,"Dilsher Singh, Siddhant Saurabh",India
ZuperMeal,Foodtech,2015.0,$2.00 Mn+,Andheri,"Prabhakar Banerjee, Ramyakant Desabattula",India
Zuppa,Advanced Hardware & Technology,2012.0,$153.76K+,Chennai,"Sai Pattabiram, Venkatesh Sai",India
Zuron,Fintech,2018.0,,Mumbai,"Kadam Shah, Nidhi Chamria",India
Zuver,Travel Tech,2015.0,$180.00K+,Mumbai,"Sidhanth Mally, Sovin Hegde",India
Zvesta,Enterprise Tech,2015.0,$5.50 Mn+,Gurugram,"Anushree Srivastava, Nishit Dayal, Rajan Danng",India
Zvolv,Enterprise Tech,2018.0,$3.50 Mn+,Pune,"Hardik Gandhi, Pushkar Prasad, Sujoy Chakravarty",India
Zwayam,Enterprise Tech,2015.0,$2.13 Mn+,Bengaluru,"Divya T, Joseph John, Nicel KM, Shreyas Tonse",India
Zybo Tracking Solutions,Enterprise Tech,2014.0,,Kochi,Sunil Johny,India
Zybra,Fintech,2015.0,,Ahmedabad,"Vishal Satwaara, Dharmesh Satwara",India
Zykrr,Enterprise Tech,2016.0,,Gurugram,Kanchan Khera,India
Zyla Health,Enterprise Tech,2017.0,$5.01 Mn+,Gurugram,"Tanmay Patil,Khushboo Aggarwal, Aishwary Bhaskar",India
Zymrat,Ecommerce,2018.0,$636.12K+,Bengaluru,"Ankita Riva, Ujjawal Asthana",India
Zyngo EV,Logistics,2019.0,$5.00 Mn+,Gurugram,"Prateek Yadav,Veena Yadav",India
Zyod,Ecommerce,2023.0,$21.50 Mn+,Gurugram,"Ankit Jaipuria,Ritesh Khandelwal",India
Zype,Fintech,2022.0,$17.72 Mn+,Mumbai,"Yogi Sadana,Ajay Relan,Yogi Sadana,Ajay Relan",India
Zypp Electric,Logistics,2017.0,$55.50 Mn+,Gurugram,"Akash Gupta, Rashi Agarwal, Tushar Mehta",India
Zyppys,Travel Tech,2015.0,,Hyderabad,"Madhu Raghunayakula, Rajani Kanigiri Kasu",India
Zzungry,Enterprise Tech,2015.0,,Bengaluru,"Ashish Kalya, Sandeep Rana",India
a1000yoga,Edtech,2011.0,,Bengaluru,Pradeep Sattwamaya,India
abCoffee,Ecommerce,2022.0,$5.56 Mn+,Mumbai,Abhijeet Anand,India
aeth Analytica,Enterprise Services,2017.0,,Bengaluru,Harikumar K T,India
ajeevi,Enterprise Tech,2012.0,,Noida,Vishal Gupta,India
alpes.ai,Enterprise Tech,2010.0,,Hyderabad,Kumar Eswaran,India
altM,Clean Tech,2022.0,$3.50 Mn+,Bengaluru,"Apoorv Garg, Yugal Raj Jain",India
anomapro,Enterprise Services,2022.0,,Bengaluru,"Chinmay Hedge, Kartik Hegde, Akshay Shridhar",India
apna,Consumer Services,2019.0,$193.45 Mn+,Bengaluru,Nirmit Parikh,India
authorSTREAM.com,Media & Entertainment,2007.0,$5.00 Mn+,Mohali,"Beleiv Funeral Service Beleiv Funeral Service, Harman Singh",India
axiTrust,Fintech,2024.0,$2.57 Mn+,Mumbai,"Aditya Tulsian,Mukund Daga,Rajeev Chari",India
barter.li,Media & Entertainment,2013.0,$1.50K+,Bengaluru,"Khushboo Maheshwari, Prasun Jain",India
benny,Ecommerce,2022.0,,Bengaluru,,India
bhk.ai,Real Estate Tech,2022.0,,Bengaluru,"Atif Hassan, Sayantan Basu",India
boAt,Ecommerce,2016.0,$176.23 Mn+,Gurugram,"Aman Gupta, Sameer Mehta",India
byteXL,Edtech,2019.0,$7.10 Mn+,Hyderabad,"Karun Tadepalli, Sricharan Tadepalli",India
cKinetics Accelerator,,2010.0,,New Delhi,,India
chargeMOD,Clean Tech,2019.0,$300.00K+,Trivandrum,"Raman M, Advaith C, Anoop V, Chris Thomas",India
codedamn,Edtech,2020.0,$175.00K+,Bengaluru,Mehul Mohan,India
cult.fit,Health Tech,2016.0,$760.65 Mn+,Bengaluru,"Ankit Nagori, Mukesh Bansal",India
dealnudge,Fintech,2024.0,,Pilani,Divyansh Singh Aneriya,India
docOPD,Enterprise Tech,2016.0,,Noida,"Abhishek Kumar, Vijender Bisht",India
doowup,Real Estate Tech,2014.0,,Bengaluru,Vivek Seetharaman,India
drivebuddyAI,Enterprise Tech,2018.0,,New Delhi,"Kumar Ranjan, Nisarg Pandya, Sandeep Saxena",India
e Health Access,Enterprise Tech,2011.0,$560.00K+,Hyderabad,"Jayadeep Reddy, Ram Prabhu",India
e-TRNL Energy,Clean Tech,2021.0,$908.18K+,Mumbai,"Apoorv Shaligram,Uttam Kumar Sen,Apoorv Shaligram,Uttam Kumar Sen",India
eBik,Clean Tech,2017.0,$232.07K+,New Delhi,"Anant Jain,Mangla Jain,Niti Jain",India
eBikeGo,Clean Tech,2019.0,$5.28 Mn+,Mumbai,"Hari Kiran, Irfan Khan, Kedar Soman, Milind Garud",India
eCampus,Enterprise Tech,2018.0,,Noida,"Anjum Badar, Sommaya Singh",India
eDabba,Consumer Services,2011.0,$8.60 Mn+,New Delhi,"Satyendra Shukla, Saurabh B Chadha",India
eJOHRI,Ecommerce,2015.0,$1.00 Mn+,Mumbai,"Jignesh Mehta, Jitandra Singh, Sandeep Shivhare, Shailen Mehta",India
ePaathsala,Enterprise Tech,2014.0,$50.00K+,Bengaluru,"Prabol Bhandari, Suman Nandy",India
ePayLater,Fintech,2015.0,$15.75 Mn+,Mumbai,"Akshat Saxena, Aurko Bhattacharya, PRASANNAA MURALIDHARAN, SHANMU THIAGARAJA, Uday Somayajula",India
ePoise,Enterprise Tech,2013.0,$500.00K+,Bengaluru,"Bishan Singh, Sachin Agrawal",India
