name,sector,founded,headquarters,founders,country,amount_raised_inr,state
KisaanSay,Ecommerce,2023.0,Gurugram,"Manoj Karki, Nitin Puri, Vaishali Puri",India,"Rs 166,000,000.0",Haryana
Kisan Network,Agritech,2015.0,Gurugram,"Aditya Agarwalla, Sanjay K Agarwalla",India,"Rs 249,000,000.0",Haryana
KisanKonnect,Agritech,2020.0,Ahmednagar,"Nidhi Nirmal, Vivek Nirmal",India,"Rs 310,420,000.0",Maharashtra
Kisanwala,Agritech,2020.0,Hyderabad,"Parag Modi,Suresh Alturi,Parag Modi,Suresh Alturi",India,"Rs 83,000,000.0",Telangana
Kissan Pro,Agritech,2020.0,Ranchi,Ravindra Dasoundhi,India,,Jharkhand
Kissht,Fintech,2015.0,Mumbai,"Krishnan Vishwanathan, Ranvir Singh",India,"Rs 11,830,820,000.0",Maharashtra
Kitchens Centre,Foodtech,2018.0,New Delhi,Lakshay Jain,India,,Delhi
Kitchens@,Consumer Services,2018.0,Bengaluru,Junaiz Kizhakkayil,India,"Rs 6,859,120,000.0",Karnataka
KiviHealth,Health Tech,2015.0,Chennai,"Bhanu Mahajan, Rajandeep Singh",India,,Tamil Nadu
Kiwi,Fintech,2022.0,Bengaluru,"Anup Kumar Agrawal, Mohit Bedi, Siddharth Mehta",India,"Rs 1,573,680,000.0",Karnataka
Klarity,Edtech,2017.0,Mumbai,Manmeet Singh Akali,India,,Maharashtra
Klassroom,Edtech,2016.0,Mumbai,"Alka Javeri, Dhruv Javeri, Dhumil Javeri",India,"Rs 176,790,000.0",Maharashtra
Kleeto,Enterprise Tech,2010.0,Gurugram,Sunil Mahajan,India,,Haryana
KleverKid,Ecommerce,2013.0,New Delhi,Shabnam Aggarwal,India,,Delhi
KlinicApp,Health Tech,2015.0,Gurugram,"Amal Sardar, Parvendra Singh, Sandeep Saraf, Satkam Divya, Shwetabh Walter",India,,Haryana
Klip,Media & Entertainment,2011.0,Mumbai,"Harsh Gadia, Maneesh Madambath",India,,Maharashtra
Kloseby,Enterprise Tech,2016.0,Bengaluru,"Gaurav Garg, Rahul Sindhu",India,,Karnataka
Kloudi,Enterprise Tech,2019.0,Bengaluru,"Nitish Mehrotra, Sneh Ganjoo",India,,Karnataka
Klozee,Ecommerce,2015.0,Bengaluru,"Aman Haji, Prashant Jain, Pratik Moona",India,,Karnataka
Klub,Fintech,2019.0,Bengaluru,"Anurakt Jain, Ishita Verma",India,"Rs 2,050,930,000.0",Karnataka
Kluster,Media & Entertainment,2021.0,Bengaluru,"Akash Venkat, Aman Singhal",India,,Karnataka
Knackit,,2019.0,Bengaluru,Pranjal Kumar,India,,Karnataka
Knight FinTech,Fintech,2019.0,Mumbai,"Kushal Rastogi, Parthesh Shah",India,,Maharashtra
Knit,Media & Entertainment,2014.0,Mumbai,"Dhanesh Kumar, Vikas Chahar",India,"Rs 83,000,000.0",Maharashtra
Knocksense,,2016.0,Lucknow,"Varul Mayank, Vibhore Mayank",India,"Rs 195,050,000.0",Uttar Pradesh
Knorish,Media & Entertainment,2016.0,Gurugram,"Kinner N Sacchdev, Rakhi Wadhwa",India,"Rs 117,860,000.0",Haryana
Knottykart Marketing Private Limited,Enterprise Tech,2012.0,Gurugram,Mayank Kumar,India,,Haryana
Knowl,Fintech,2022.0,Bengaluru,"Anuj Agarwal, Ashvin Sharma",India,,Karnataka
Knowlarity Communications,Enterprise Tech,2009.0,Gurugram,"Ambarish Gupta, Pallav Pandey",India,"Rs 3,527,500,000.0",Haryana
Knudge me,Edtech,2016.0,Bengaluru,"Pushp Raj Saurabh, Udit Jain, Zunaid Ahmed",India,,Karnataka
Kobster,Ecommerce,2012.0,Chennai,"Karthik Ramaiah, Mohan Gayam, Vineet Neeraj",India,,Tamil Nadu
Kochipost,Media & Entertainment,2013.0,Kochi,Raghul Sudheesh,India,,Kerala
Kodo,Fintech,2019.0,Mumbai,"Deepti Sanghi, Gaurav Thapa",India,"Rs 725,420,000.0",Maharashtra
Kofluence,Media & Entertainment,2019.0,Bengaluru,"Ritesh Ujjwal,Sreeram Reddy Vanga",India,"Rs 332,000,000.0",Karnataka
Kohbee,Media & Entertainment,2021.0,Bengaluru,"Rohan Sinha, Shashwat Aditya, Siddharth Chauhan",India,,Karnataka
KoinX,Fintech,2022.0,Cuttack,Punit Agarwal,India,"Rs 125,330,000.0",Odisha
KoineArth,Enterprise Tech,2018.0,Bengaluru,Praphul Chandra,India,"Rs 150,230,000.0",Karnataka
Koinpr,Enterprise Services,2022.0,Gurugram,,India,,Haryana
Kolabro,Enterprise Tech,2014.0,Gurugram,"Biju Menon, Dinesh Gadge, Himanshu Bhagat",India,,Haryana
Kolapasi Takeaway,Foodtech,2013.0,Chennai,"Santhosh Muruganantham, Adithya Jothi",India,,Tamil Nadu
Kolo,Real Estate Tech,2020.0,Bengaluru,"Aayush Sharda, Jery Althaf, Pranav Garg, Vivek Mittal",India,"Rs 377,650,000.0",Karnataka
KonProzTech Pvt Ltd.,AI,2022.0,New Delhi,"Piyush Chopra, Shiladitya Dash",India,,Delhi
Konect U,Edtech,2022.0,Mumbai,Kevin Lewis,India,,Maharashtra
Konfinity,Edtech,2017.0,Noida,"Kamal Pandey, Navratn Singh",India,,Uttar Pradesh
Konotor,Media & Entertainment,2012.0,Chennai,"Deepak Balasubramanyam, Srikrishnan Ganesan, Vignesh Girishankar",India,,Tamil Nadu
Konsult App,Health Tech,2015.0,New Delhi,"Anshul Mittal, Kailash Sati",India,,Delhi
Konsultera,Enterprise Services,2016.0,Mumbai,"Sajeev Kutty, Santosh Gopalakrishnan",India,,Maharashtra
Koo App,Media & Entertainment,2020.0,Bengaluru,"Aprameya Radhakrishna, Mayank Bidawatka",India,"Rs 5,009,050,000.0",Karnataka
Koove,Ecommerce,2015.0,Bengaluru,,India,,Karnataka
Koovers,Ecommerce,2016.0,Bengaluru,"Rajesh Krishna, Sandeep Begur, Sathianarayanan Premkumar, Vinayak Yadathore",India,"Rs 207,500,000.0",Karnataka
Koovs,Ecommerce,2009.0,Bengaluru,"Amit Shukla, Kanishk Shukla, Manish Tewari",India,"Rs 3,569,000,000.0",Karnataka
Koparo Clean,Ecommerce,2020.0,New Delhi,Simran Khara,India,"Rs 248,170,000.0",Delhi
KopyKitab,Edtech,2014.0,Bengaluru,"Amit Shrivastava, Sumeet Verma",India,,Karnataka
KorinMi,Health Tech,2024.0,Gurugram,"Reshbha Munjal,Jenovia Daun Jung",India,,Haryana
Korra,Ecommerce,2013.0,New Delhi,Shyam Sukhramani,India,,Delhi
Kosh,Fintech,2019.0,Gurugram,"Aayush Goel, Sahil Bansal",India,,Haryana
Kosha,Ecommerce,2017.0,Mumbai,Yuktie Jhangiani Verma,India,,Maharashtra
Koskii,Ecommerce,1990.0,Bengaluru,"Umar Akhter,Haroon Rashid,Sameen Eajaaz",India,"Rs 617,520,000.0",Karnataka
KosmosOne,Advanced Hardware & Technology,2022.0,Gondia,,India,,Maharashtra
Kotak Cherry,Fintech,2020.0,Mumbai,,India,,Maharashtra
KountMoney,Fintech,2015.0,Kormangala,"Abhishek Periwal, Deepak Modak",India,,Karnataka
Kouzina FoodTech,Foodtech,2019.0,Bengaluru,"Gautam Balijepalli, Mahesh Madiyala, Sumit Gupta",India,,Karnataka
Koye Pharmaceuticals,Health Tech,2013.0,Mumbai,"Preetish Toraskar, Ravindra Shenoy",India,"Rs 340,299,999.0",Maharashtra
Kozhnosys,Health Tech,2015.0,Pune,"Jilma Peruvangat, Suman Mohandas",India,,Maharashtra
KraftInn,Ecommerce,2015.0,Jorhat,"Parikshit Borkotoky, Pramathesh Borkotoky",India,,Assam
Kraftshala,Edtech,2017.0,New Delhi,"Eshu Sharma, Varun Satia",India,,Delhi
Kratikal,Enterprise Tech,2012.0,Noida,"Dip Jung Thapa, Paratosh Bansal, Pavan Kushwaha",India,"Rs 83,000,000.0",Uttar Pradesh
Kratos Studios,Media & Entertainment,2022.0,Bengaluru,"Manish Agarwal,Ishank Gupta",India,"Rs 2,437,710,000.0",Karnataka
Krayonnz,Edtech,2018.0,Bengaluru,"Gurudutt Upadhyay, Saurabh Kumar Dixit",India,,Karnataka
KrazyBee,Fintech,2016.0,Bengaluru,"Karthikeyan Krishnaswamy, Madhusudan Ekambaram",India,"Rs 5,189,990,000.0",Karnataka
Kreate,Ecommerce,2020.0,Bengaluru,"Jayanth Venkatesh, Ramil Maharramov Muzaffarsky, Vittal Ramakrishna",India,,Karnataka
Kreate Konnect,Enterprise Tech,2015.0,New Delhi,"Abhishek Jain, Piyush Jaidev",India,,Delhi
KredX,Fintech,2015.0,Bengaluru,"Anurag Jain, Manish Kumar",India,"Rs 2,718,250,000.0",Karnataka
Kredent,Fintech,2006.0,Kolkata,BL Bajaj,India,"Rs 202,520,000.0",West Bengal
Kredily,Enterprise Tech,2017.0,Bengaluru,Devendra Khandegar,India,,Karnataka
KreditBee,Fintech,2018.0,Bengaluru,"Karthikeyan Krishnaswamy, Madhusudan Ekambaram, Vivek Veda",India,"Rs 30,099,950,000.0",Karnataka
Kredmint,Fintech,2022.0,Noida,"Vikas Garg,Himanshu Arora,Rahul Nagar,Vikas Garg,Himanshu Arora,Rahul Nagar",India,"Rs 166,000,000.0",Uttar Pradesh
Kreedo,Enterprise Tech,2012.0,Bengaluru,"Mridula Shridhar, VK Manikandan",India,"Rs 622,500,000.0",Karnataka
Kreo,Media & Entertainment,2022.0,Bengaluru,"Ishan Sukul, Niraj Chitnis",India,,Karnataka
Krimanshi,Agritech,2015.0,Jodhpur,Nikhil Bohra,India,"Rs 114,540,000.0",Rajasthan
Krishi Mandi,Agritech,2022.0,Kanpur,,India,,Uttar Pradesh
KrishiHub,Agritech,2016.0,Bengaluru,"Bhoopendra Kumar, Jyotiska Khasnabish",India,,Karnataka
KrishiKan,Agritech,2020.0,Bengaluru,"Raj Kancham, Vivek Radhakrishnan",India,,Karnataka
Krishify,Agritech,2019.0,Gurugram,"Avinash Kumar, Manish Agrawal, Rajesh Ranjan",India,"Rs 510,450,000.0",Haryana
Krishitantra,Agritech,2017.0,Udupi,Anand Bellan Raman,India,"Rs 83,000,000.0",Karnataka
Krishival,Ecommerce,2014.0,Mumbai,,India,,Maharashtra
Krishivan Tech,Agritech,2017.0,Bengaluru,Devendar Penugonda,India,,Karnataka
Krishk23,Agritech,2022.0,Bir,Amit Thakur,India,,Himachal Pradesh
KritiLabs Technologies,Advanced Hardware & Technology,2012.0,Chennai,"L.N. Rajaram, Maroor Srikrishna, Srikrishna Varadharajan",India,,Tamil Nadu
Kritsnam Technologies,Clean Tech,2015.0,Kanpur,"K. Sri Harsha, Satya Komal Nandam",India,,Uttar Pradesh
Kriya Labs,Clean Tech,2017.0,New Delhi,"Ankur Kumar, Kanika Prajapat, Pracheer Dutta",India,,Delhi
Kroop AI,AI,2021.0,Gandhinagar,"Dr Jyoti Joshi, Milan Chaudhari, Sarthak Gupta",India,,Gujarat
Kroto,Enterprise Tech,2023.0,Bengaluru,"Rose Kamal Love, Yasir Parvez, Yuvraj Singh",India,,Karnataka
Krvvy,Ecommerce,2024.0,Noida,"Anant Bhardwaj, Yash Goyal",India,,Uttar Pradesh
Kshema General Insurance,Fintech,2018.0,Hyderabad,Natraj Nukala,India,,Telangana
Kuants,Fintech,2017.0,Gurugram,"Ayush Gangwar, Mohit Bansal",India,,Haryana
Kubo Care,Health Tech,2023.0,Bengaluru,,India,,Karnataka
Kuddle,Consumer Services,2021.0,Bengaluru,"Akshay Singhaniya, Nikhil Bansal, Raunak Kumar Agarwal",India,,Karnataka
Kudofi,Enterprise Tech,2023.0,Ahmedabad,Mosam Gor,India,,Gujarat
Kudos,Fintech,2014.0,Pune,Pavitra Pradip Walvekar,India,,Maharashtra
Kuhoo,Fintech,2021.0,Mumbai,"Prashant A Bhonsle,Prashant A Bhonsle",India,"Rs 1,660,000,000.0",Maharashtra
Kuku FM,Media & Entertainment,2018.0,Mumbai,"Lal Chand Bisu, Vikas Goyal, Vinod Kumar Meena",India,"Rs 5,959,400,000.0",Maharashtra
Kuliza,Fintech,2006.0,Bengaluru,"Anand Kuliza, Aparna Sharma",India,"Rs 249,000,000.0",Karnataka
Kulzy,Media & Entertainment,2012.0,Noida,"Sandeep Vij, Sreekant Khandekar",India,"Rs 83,000,000.0",Uttar Pradesh
Kunji,Fintech,2022.0,Mumbai,,India,,Maharashtra
Kustom Codes,Enterprise Tech,2011.0,Ahmedabad,Dhaval Prajapati,India,,Gujarat
Kutuki,Edtech,2018.0,Bengaluru,"Bharath Bevinahally, Sneha Sundaram",India,"Rs 183,430,000.0",Karnataka
Kutumb,Media & Entertainment,2020.0,Bengaluru,"Mohit Sharma, Naveen Dewangan, Vipul Allawadhi",India,"Rs 2,607,030,000.0",Karnataka
Kutumba,Fintech,2020.0,Bengaluru,"Divya Jagadish, Vinaya Sathyanarayana",India,,Karnataka
Kuvera,Fintech,2016.0,Bengaluru,"Gaurav Rastogi,Neelab Sanyal",India,"Rs 394,250,000.0",Karnataka
Kwaab,Ecommerce,2012.0,Gurugram,Yatharth Awtaney,India,,Haryana
Kwik Foods,Ecommerce,2020.0,Gurugram,"Harshal Patel, Prabhleen Kaur",India,,Haryana
Kwikpic,Enterprise Tech,2019.0,Mumbai,"Harsh Khaitan, Deep Karkhanis, Kushal Agarwal",India,,Maharashtra
Kyari,Ecommerce,2022.0,Indore,"Agam Choudhary, Saksham Jain",India,,Madhya Pradesh
Kyazoonga,Enterprise Tech,2007.0,Mumbai,"Akash Bhatia, Arpita Majumder, Neetu Bhatia",India,,Maharashtra
Kyron Global Accelerator,,2012.0,Bengaluru,,India,,Karnataka
Kytchens,Enterprise Tech,2020.0,Mumbai,"Bansi Kotecha, Nachiket Shetye",India,,Maharashtra
Kyte,Media & Entertainment,2018.0,Mumbai,"Dhanesh Kumar, Jaideep Poonia, Ravish Naresh",India,"Rs 6,763,670,000.0",Maharashtra
Kyte Energy,Clean Tech,2019.0,Nashik,"Yash Arora,Kush Arora,Nikhil Sethi",India,,Maharashtra
L4o,Edtech,2020.0,Jaipur,"Devvarat Meena, Kamal Kant Gupta, Rahil Sheikh",India,,Rajasthan
LAT Aerospace,Advanced Hardware & Technology,2025.0,New Delhi,"Surabhi Das,Deepinder Goyal",India,"Rs 1,660,000,000.0",Delhi
LEAD School,Enterprise Tech,2012.0,Mumbai,"Smita Deorah, Sumeet Mehta",India,"Rs 15,125,090,000.0",Maharashtra
LILA Games,Media & Entertainment,2020.0,Bengaluru,"Avinash Pandey, Joseph Kim",India,"Rs 1,064,060,000.0",Karnataka
LISSUN,Health Tech,2021.0,Gurugram,"Krishna Veer, Tarun Gupta",India,"Rs 210,820,000.0",Haryana
LLMate,Enterprise Tech,2023.0,Bengaluru,"Abhas Sinha, Nikhil Allamsetti, Parth Jaimini, Rupesh Raj",India,,Karnataka
LLUMO AI,Enterprise Tech,2023.0,Noida,"Akshat Anand, Shivam Gupta",India,,Uttar Pradesh
LOTrucks,Logistics,2015.0,Bengaluru,"Bharath Narayan, Ram Narayan",India,,Karnataka
LQI,Ecommerce,2016.0,New Delhi,Shubham Khanna,India,,Delhi
LXME,Fintech,2021.0,Mumbai,"Dr.Jasmin B Gupta, Priti Rathi Gupta, Ridhi Doongursee",India,"Rs 99,600,000.0",Maharashtra
LYNK Logistics,Logistics,2015.0,Chennai,"Abinav Raja, Shekhar Bhende",India,"Rs 249,000,000.0",Tamil Nadu
LabInApp,Edtech,2014.0,Hubballi,"Girish Shirigannavar, Pavan Shinde, Pramod Ramdurg, Vinayak Hulabutti",India,,Karnataka
LabStreet,Health Tech,2015.0,Gurugram,"Lalit Mittal, Ujjwal Chaudhry",India,,Haryana
LabaHolic,Web3,2023.0,Ambala,,India,,Haryana
LabsAdvisor,Health Tech,2015.0,New Delhi,"Ashish Bhatia, Rahul Shukla",India,,Delhi
Ladakh Bites,Ecommerce,2022.0,Leh,,India,,Ladakh
Ladakh Brew,Ecommerce,2021.0,Leh,"Deachen Chusket, Tashi Namgail",India,,Ladakh
LafaLafa,Ecommerce,2015.0,Gurugram,Yosha Gupta,India,,Haryana
Lahori,Ecommerce,2021.0,Mohali,"Saurabh Munjal,Nikhil Doda,Nikhil Doda,Saurabh Bhutna",India,"Rs 1,245,000,000.0",Punjab
Laiqa Wellness,Ecommerce,2019.0,Gurugram,"Monica Bindra, Nazish Mir",India,"Rs 148,570,000.0",Haryana
Lal Sweets,Ecommerce,2010.0,Bengaluru,Prateek Athwani,India,"Rs 3,263,560,000.0",Karnataka
LambdaTest,Enterprise Tech,2017.0,Noida,"Asad Khan, Jay Singh, Mayank Bhola",India,"Rs 8,964,000,000.0",Uttar Pradesh
Lancify,Consumer Services,2018.0,Bengaluru,"Azan Barodawala, Gowtham Sundaresan",India,,Karnataka
Landeed,Enterprise Tech,2022.0,Hyderabad,"Jonathan Richards, Sanjay Mandava, ZJ Lin",India,"Rs 1,311,400,000.0",Telangana
Language Curry,Edtech,2017.0,Gurugram,"Aneesha Jyoti, Puneet Singh, Vatsala Sharma",India,,Haryana
Larkai Healthcare,Enterprise Tech,2020.0,Gurugram,"Pritam Dhalla,Abhilash Chakraverty",India,,Haryana
Latambarcem Brewers,Ecommerce,2017.0,Bicholim,"Aditya Ishan Varshnei,Anish Varshnei",India,"Rs 124,500,000.0",Goa
Latestone,Ecommerce,2014.0,Hyderabad,"Ameen Khwaja, Ameen Khwaja",India,"Rs 522,900,000.0",Telangana
Lattu Kids,Edtech,2017.0,Mumbai,"Arvind Kumar, Vivek Bhutyani, Vivek Lath",India,,Maharashtra
LaundryAnna,Consumer Services,2015.0,Bengaluru,Prateek Rana,India,,Karnataka
LaundryMate,Consumer Services,2021.0,Bengaluru,"Abhinay Choudhari,Asad Zaidi,Pushpendra Yadav,Raghavendra Joshi",India,"Rs 518,750,000.0",Karnataka
Lauriko,Ecommerce,2021.0,Hyderabad,Lavanya Sunkari,India,,Telangana
Laurus Labs,Health Tech,2005.0,Hyderabad,Satyanarayana Chava,India,"Rs 12,292,300,000.0",Telangana
Lavelle Networks,Enterprise Tech,2015.0,Bengaluru,"Karthik Madhava, Shyamal Kumar, Vishal Khare",India,"Rs 321,210,000.0",Karnataka
Lavie,Ecommerce,2010.0,Mumbai,"Keyur Kenia,Shobha Tainwala",India,"Rs 748,660,000.0",Maharashtra
LawSikho,Edtech,2018.0,Gurugram,"Ramanuj Mukherjee, Abhyuday Agarwal, Siddhant Singh Baid, Sudeep Deb, Komal Shah, Dr. Harsh Jain",India,,Haryana
Lawbot,AI,2016.0,Chennai,Manasvini Krishna,India,,Tamil Nadu
Lawrato,Enterprise Tech,2013.0,New Delhi,"Nikhil Sarup, Rohan Mahajan",India,,Delhi
Lawyered,Consumer Services,2017.0,Gurugram,"Ashish Bhatia, Himanshu Gupta",India,"Rs 91,300,000.0",Haryana
Lazy Cocktails & Co,Ecommerce,2020.0,New Delhi,"Himanshu Gupta, Sanjil Makhija",India,,Delhi
LazyLad,Consumer Services,2014.0,Gurugram,"Ajay Sethi, Paresh Goel, Saurabh Singla",India,,Haryana
Lazypay,Fintech,2017.0,Mumbai,Jitendra Gupta,India,,Maharashtra
Le 15,Ecommerce,2010.0,Mumbai,Pooja Dhingra,India,,Maharashtra
LeRemitt,Fintech,2022.0,Bengaluru,"Sheetal Jain,Hari Ambati,Mahesh Kumar Barate",India,"Rs 103,750,000.0",Karnataka
LeadSquared,Enterprise Tech,2011.0,Bengaluru,"Nilesh Patel, Prashant Singh,Sudhakar Gorti",India,"Rs 15,604,000,000.0",Karnataka
Leadburg,Edtech,2017.0,Bengaluru,"Akshay Chandrasekhar, Sangeeth Varghese, Vidyadhar Prabhudesai",India,,Karnataka
Leads Connect,Agritech,2009.0,Noida,Navneet Ravikar,India,"Rs 5,003,240,000.0",Uttar Pradesh
Leadstart,Media & Entertainment,2007.0,Mumbai,Swarup Nanda,India,,Maharashtra
Leadzen.ai,Enterprise Tech,2020.0,Mumbai,"Sonakshi Pratap, Karan Gupta",India,,Maharashtra
Leaf Studios,Ecommerce,2015.0,New Delhi,"Avinash Bansal, Ayush Banka, Chiraag Kapil, Manik Mehta, Paras Batra",India,,Delhi
Leaf Wearables,Ecommerce,2015.0,Bengaluru,"Avinash Bansal, Ayush Banka, Chiraag Kapil, Manik Mehta, Paras Batra",India,,Karnataka
Leafy Island,Ecommerce,2020.0,Bengaluru,Bharat Garg,India,,Karnataka
LeagueSX,Media & Entertainment,2016.0,Gurugram,Anshul Agrawal,India,,Haryana
Leanworx,Enterprise Tech,2018.0,Bengaluru,"Bhagavan S K, Dasarathi G V, Srihari D",India,"Rs 161,850,000.0",Karnataka
Leap,Edtech,2019.0,Bengaluru,"Arnav Kumar, Vaibhav Singh",India,"Rs 12,657,500,000.0",Karnataka
Leap Aeronautics,Advanced Hardware & Technology,2019.0,Bengaluru,Alvin Anthony,India,,Karnataka
Leap Club,Ecommerce,2019.0,New Delhi,"Divish Gupta, Shubham Bansal",India,,Delhi
Leap India,Logistics,2013.0,Mumbai,Sunu Mathew,India,"Rs 15,344,210,000.0",Maharashtra
Leap.Club,Media & Entertainment,2020.0,Gurugram,"Anand Sinha, Ragini Das",India,"Rs 187,580,000.0",Haryana
Leaping Caravan,Foodtech,2013.0,Gurugram,Megha Tuli,India,,Haryana
LearnApp,Edtech,2018.0,Noida,"Ankush Oberoi, Prateek Singh, Sohail Alam, Swati Sharma",India,,Uttar Pradesh
LearnVern,Edtech,2020.0,Ahmedabad,"Niral Modi, Shivani Arora",India,"Rs 83,000,000.0",Gujarat
Learning Matters,Edtech,2016.0,Bengaluru,"Gowri Mahesh, Ramamoorthy G., Saraswathy Ramamoorthy",India,,Karnataka
LectureNotes,Edtech,2017.0,Gurugram,"MD Fazal Mustafa, Shouradeep Chakraborty, Srustijeet Mishra, Upamanyu Chatterjee",India,"Rs 236,550,000.0",Haryana
Leegality,Enterprise Tech,2016.0,Gurugram,"Prakhar Agrawal, Sapan Parekh, Shivam Singla",India,"Rs 415,000,000.0",Haryana
Leezu’s,Ecommerce,2023.0,Mumbai,Leeza Mangaldas,India,,Maharashtra
Legal Salah,Enterprise Tech,2015.0,Kolkata,"Abhijit Singh, Jay Malani, Subhash Jha, Sujit Jha, Tausif Warsi",India,"Rs 83,000,000.0",West Bengal
LegalDesk,Enterprise Services,2014.0,Bengaluru,"Ashok Kadsur, Krupesh Bhat",India,,Karnataka
LegalKart,Consumer Services,2019.0,Gurugram,Arvind Singhatiya,India,"Rs 149,400,000.0",Haryana
LegalPay,Fintech,2019.0,New Delhi,Kundan Shahi,India,"Rs 120,350,000.0",Delhi
LegalRaasta,Fintech,2015.0,New Delhi,"Himanshu Jain, Kanika Gupta, Pulkit Jain, Pulkit Jain",India,"Rs 498,000,000.0",Delhi
Legalwiz.in,Enterprise Tech,2015.0,Ahmedabad,Shrijay Sheth,India,,Gujarat
Legistify,Enterprise Tech,2015.0,Gurugram,"Akshat Singhal, Pratik Mohapatra",India,"Rs 373,500,000.0",Haryana
LegitDoc,Enterprise Tech,2018.0,Bengaluru,"Neil Martis,Francis Serrao,Shesha Prasad,Neil Martis,Francis Serrao,Shesha Prasad",India,,Karnataka
LegitQuest,Legal Tech,2017.0,New Delhi,"Himanshu Puri, Karan Kalia, Rohit Shukla",India,"Rs 92,130,000.0",Delhi
Leh Leh Sports,Media & Entertainment,2011.0,Gurugram,"Siddharth Pandey, Vikas Jawa",India,,Haryana
Leher,Media & Entertainment,2018.0,Bengaluru,"Atul Jaju, Vikas Malpani",India,,Karnataka
Lehlah,Media & Entertainment,2022.0,Mumbai,Ashna Ruia,India,"Rs 121,180,000.0",Maharashtra
Leisure Corp,Media & Entertainment,2001.0,Gurugram,Naveen Kundu,India,,Haryana
Lemme Be,Ecommerce,2020.0,Hyderabad,"Devi Dutta Dash,Radha Kanta Dash",India,"Rs 176,790,000.0",Telangana
Lemnisk,Enterprise Tech,2019.0,Bengaluru,"Chetan Kulkarni, Gourav Chindlur, Rinku Ghosh, Subramaniyan Krishnan, Vikram Nayak",India,"Rs 2,075,000,000.0",Karnataka
Lemon Leaf,Consumer Services,2015.0,New Delhi,"Puneet Gulati, Rishubh Khurana, Sankalp Chandhok",India,,Delhi
Lemonade,Ecommerce,2022.0,New Delhi,"Sambuddha Bhattacharya, Gokul Ramanujam, Anuja Mehta",India,,Delhi
LenDenClub,Fintech,2015.0,Mumbai,"Bhavin Patel, Dipesh Karki",India,"Rs 996,000,000.0",Maharashtra
Lendbox,Fintech,2015.0,New Delhi,"BHUVAN RUSTAGI, EKMEET SINGH, Ekmeet Singh, JATIN MALWAL",India,,Delhi
Lendingkart,Fintech,2014.0,Ahmedabad,"Harshvardhan Lunia, Mukul Sachan",India,"Rs 28,250,710,000.0",Gujarat
Lenity,Health Tech,2023.0,Bengaluru,,India,,Karnataka
LensKart,Ecommerce,2008.0,Gurugram,"Amit Chaudhary, Peyush Bansal, Sumeet Kapahi",India,"Rs 145,250,000,000.0",Haryana
LensPick,Ecommerce,2013.0,Hyderabad,Dileep Byra,India,,Telangana
Lentra,Fintech,2019.0,Pune,"Ankur Handa, Dasharathi Venkatesh",India,"Rs 8,192,100,000.0",Maharashtra
Let's Barter India,Ecommerce,2016.0,New Delhi,"Pooja Bhayana, Sahil Dhingra",India,,Delhi
Let's Recycle,Clean Tech,2006.0,Ahmedabad,"Chirag Nathubhai Patel, Dhrumin Maheshkumar Patel, Ravindra Rameshbhai Patel, Sandeep Patel",India,"Rs 166,000,000.0",Gujarat
Let's Try,Ecommerce,2021.0,New Delhi,Nitin Vinod,India,,Delhi
LetReach,Enterprise Tech,2015.0,New Delhi,"Rishabh Saxena,Vipul Garg",India,,Delhi
Lets Endorse,Media & Entertainment,2015.0,Bengaluru,"Monika Shukla, Varun Kashyap",India,,Karnataka
Lets Reap,Health Tech,2015.0,Mumbai,Siddharth Gadia,India,,Maharashtra
Lets Service,Travel Tech,2015.0,Bengaluru,"Girish G, Sachin Radder, Sachin Vasanth Shenoy",India,,Karnataka
LetsDressUp,Ecommerce,2019.0,Gurugram,"Aditya Balani, Drishti Anand",India,"Rs 134,460,000.0",Haryana
LetsMD,Fintech,2015.0,New Delhi,"Nivesh Khandelwal, Prakhar Gupta, Tenzin Thargay, Yayati Singh",India,"Rs 207,500,000.0",Delhi
LetsTrack,Ecommerce,2015.0,Gurugram,"Rachitta Juneja, Vikram Kumar",India,"Rs 141,100,000.0",Haryana
LetsTransport,Logistics,2015.0,Bengaluru,"Ankit Parasher, Pushkar Singh, Sudarshan Ravi",India,"Rs 6,859,120,000.0",Karnataka
LetsVenture,Fintech,2013.0,Bengaluru,"Sanjay Jha, Shanti Mohan",India,,Karnataka
Letsflix,Media & Entertainment,2021.0,Mumbai,"Narendra Firodia,Rahul Narvekar",India,,Maharashtra
Letsgomo Labs,Enterprise Tech,2011.0,Gurugram,"Manav Kamboj, Vikas Banga",India,,Haryana
Letsinfluence,Media & Entertainment,2018.0,Gurugram,Bhawna Sethi,India,,Haryana
LetzChange,Social Impact,2012.0,Gurugram,Vikrant Bhargava,India,,Haryana
LetzConnect,Media & Entertainment,2016.0,Chennai,Praveen Ganesh,India,,Tamil Nadu
LetzRyd,Enterprise Tech,2023.0,Bengaluru,"Kushagra Dokania, Sarvagna G, Tarun Jain",India,"Rs 83,000,000.0",Karnataka
Leucine,Enterprise Tech,2019.0,Bengaluru,"Mustaq Bijral, Vivek Gera",India,"Rs 581,000,000.0",Karnataka
Leucine Rich Bio,Health Tech,2014.0,Bengaluru,"Debojyoti Dhar, Kumar Sankaran, Prabhath K M",India,,Karnataka
Leumas,Enterprise Tech,2022.0,Bengaluru,"Nitesh Kumar,Subhajit Biswas",India,,Karnataka
